"INCIDENT DATE","CLAIM DATE","COUNTY","DISTRICT","ROUTE","STATUS"
2019-02-27,"2019-03-13","San Joaquin",10,"Arch/Airport road","Deny"
2023-01-27,"2023-03-28","San Joaquin",10,"5","Deny"
2018-03-08,"2019-07-03","San Joaquin",10,"4","Deny"
2018-08-10,"2018-09-20","San Joaquin",10,"580","Deny"
2023-01-09,"2023-01-25","San Joaquin",10,"5","Deny"
2023-01-09,"2023-01-25","San Joaquin",10,"5","unclear/unknown/pending"
2023-01-16,"2023-03-03","San Joaquin",10,"5","Deny"
2021-01-02,"2021-01-26","San Joaquin",10,"4","Deny"
2018-08-09,"2018-08-29","San Joaquin",10,"205","Deny"
2019-06-12,"2019-06-17","San Joaquin",10,"5","Deny"
2022-12-27,"2023-05-22","San Joaquin",10,"ARPORT WAY","Deny"
2023-03-15,"2023-03-30","San Joaquin",10,"205","Deny"
2018-05-30,"2018-06-14","San Joaquin",10,"5","Deny"
2022-10-21,"2023-05-23","San Joaquin",10,"205","unclear/unknown/pending"
2023-03-13,"2023-03-27","San Joaquin",10,"205","Deny"
2019-09-09,"2019-11-04","San Joaquin",10,"580","Deny"
2019-07-21,"2019-08-15","San Joaquin",10,"99","Deny"
2021-07-27,"2021-11-19","San Joaquin",10,"99","Deny"
2023-04-06,"2023-05-10","San Joaquin",10,"Mcallen Road","Deny"
2018-10-09,"2018-10-15","San Joaquin",10,"88","Deny"
2021-06-16,"2021-08-05","San Joaquin",10,"5","Deny"
2023-04-02,"2023-09-21","San Joaquin",10,"5","Deny"
2022-06-02,"2022-07-20","San Joaquin",10,"99","Deny"
2022-06-02,"2023-03-16","San Joaquin",10,"99","unclear/unknown/pending"
2022-02-16,"2022-02-25","San Joaquin",10,"44931","unclear/unknown/pending"
2023-03-12,"2023-06-13","San Joaquin",10,"99","unclear/unknown/pending"
2023-03-29,"2023-04-19","San Joaquin",10,"5","Deny"
2019-07-08,"2019-07-24","San Joaquin",10,"205","Deny"
2022-09-29,"2022-11-21","San Joaquin",10,"Byron   not our ROW","Deny"
2018-11-30,"2018-12-07","San Joaquin",10,"4","unclear/unknown/pending"
2023-03-06,"2023-06-01","San Joaquin",10,"5","unclear/unknown/pending"
2022-12-22,"2023-03-13","San Joaquin",10,"5","Deny"
2018-06-22,"2018-07-10","San Joaquin",10,"5","Deny"
2019-04-09,"2019-04-25","San Joaquin",10,"5","Deny"
2019-01-22,"2019-05-28","San Joaquin",10,"205","Deny"
2018-08-16,"2019-07-05","San Joaquin",10,"205","Deny"
2018-11-06,"2018-12-03","San Joaquin",10,"205","Deny"
2023-01-24,"2023-02-06","San Joaquin",10,"99","Deny"
2019-09-10,"2019-10-17","San Joaquin",10,"205","Deny"
2020-01-24,"2020-02-04","San Joaquin",10,"205","Deny"
2022-12-28,"2023-06-12","San Joaquin",10,"99","Deny"
2023-01-23,"2023-01-27","San Joaquin",10,"Wilson Way, Stockton  not a State right of way","Deny"
2023-01-13,"2023-04-03","San Joaquin",10,"205","unclear/unknown/pending"
2018-05-21,"2018-06-29","San Joaquin",10,"88","Deny"
2023-03-02,"2023-03-09","San Joaquin",10,"5","unclear/unknown/pending"
2018-05-30,"2018-09-27","San Joaquin",10,"5","Deny"
2023-01-17,"2023-01-30","San Joaquin",10,"120","Deny"
2023-01-17,"2023-01-30","San Joaquin",10,"205","Approve"
2023-06-06,"2023-06-20","San Joaquin",10,"5","unclear/unknown/pending"
2023-05-29,"2023-06-13","San Joaquin",10,"5","unclear/unknown/pending"
2023-02-18,"2023-03-27","San Joaquin",10,"Promontory Parkway","Deny"
2023-01-21,"2023-02-08","San Joaquin",10,"BYRON HGHWAY","Deny"
2018-09-28,"2018-10-10","San Joaquin",10,"Stockton ity St.","Deny"
2023-01-12,"2023-02-23","San Joaquin",10,"Trinity Parkway, Stockton  Not a State ROW","Deny"
2019-04-16,"2019-06-07","San Joaquin",10,"205","Deny"
2019-06-06,"2019-07-22","San Joaquin",10,"5","Deny"
2022-06-12,"2022-07-25","San Joaquin",10,"99","Deny"
2023-03-17,"2023-03-30","San Joaquin",10,"5","Deny"
2023-03-26,"2023-04-27","San Joaquin",10,"5","Approve"
2023-02-13,"2023-04-04","San Joaquin",10,"Not a State ROW","Deny"
2023-02-03,"2023-02-13","San Joaquin",10,"5","Approve"
2023-04-13,"2023-04-13","San Joaquin",10,"Arch Road","Deny"
2023-03-22,"2023-04-20","San Joaquin",10,"5","Deny"
2021-02-05,"2021-02-16","San Joaquin",10,"5","Deny"
2022-04-03,"2022-04-14","San Joaquin",10,"205","Approve"
2022-12-29,"2023-01-20","San Joaquin",10,"152","unclear/unknown/pending"
2023-03-17,"2023-04-10","San Joaquin",10,"12","Deny"
2023-01-17,"2023-02-08","San Joaquin",10,"4","unclear/unknown/pending"
2023-01-09,"2023-05-17","San Joaquin",10,"5","unclear/unknown/pending"
2023-03-06,"2023-05-04","San Joaquin",10,"5","Deny"
2023-04-01,"2023-05-01","San Joaquin",10,"McALLN ROAD","Deny"
2020-06-05,"2020-06-26","San Joaquin",10,"99","Deny"
2023-02-08,"2023-08-17","San Joaquin",10,"99","unclear/unknown/pending"
2019-03-24,"2019-05-09","San Joaquin",10,"Not our ROW","Deny"
2021-04-21,"2021-06-07","San Joaquin",10,"205","unclear/unknown/pending"
2023-02-10,"2023-02-21","San Joaquin",10,NA,"Deny"
2018-01-01,"2018-01-26","San Joaquin",10,"205","Deny"
2019-06-06,"2019-07-22","San Joaquin",10,"5","Deny"
2023-03-03,"2023-03-03","San Joaquin",10,"205","Deny"
2023-03-09,"2023-03-30","San Joaquin",10,"205","Deny"
2022-12-10,"2022-12-22","San Joaquin",10,"120","Deny"
2022-09-12,"2022-12-19","San Joaquin",10,"5","Deny"
2018-03-23,"2018-04-09","San Joaquin",10,"5","Deny"
2023-01-05,"2023-01-23","San Joaquin",10,"205","Deny"
2023-03-25,"2023-04-17","San Joaquin",10,"205","Deny"
2023-02-16,"2023-04-10","San Joaquin",10,"99","Deny"
2022-12-28,"2023-02-23","San Joaquin",10,"205","unclear/unknown/pending"
2023-03-08,"2023-09-21","San Joaquin",10,"5","unclear/unknown/pending"
2022-09-06,"2022-10-24","San Joaquin",10,"99","unclear/unknown/pending"
2019-08-26,"2019-08-30","San Joaquin",10,"120","Deny"
2023-03-02,"2023-05-22","San Joaquin",10,"99","unclear/unknown/pending"
2022-12-06,"2023-06-01","San Joaquin",10,"132","Deny"
2019-12-31,"2020-01-24","San Joaquin",10,"Miner Street in Stockton","Deny"
2022-10-16,"2022-11-17","San Joaquin",10,"Byron  J4","Deny"
2019-07-08,"2019-09-23","San Joaquin",10,"580","Deny"
2019-04-14,"2019-10-09","San Joaquin",10,"205","Deny"
2022-06-10,"2022-08-23","San Joaquin",10,"5","unclear/unknown/pending"
2019-04-25,"2019-08-12","San Joaquin",10,"580","Deny"
2023-01-08,"2023-02-17","San Joaquin",10,"205","Deny"
2018-02-10,"2018-02-22","San Joaquin",10,"4","Deny"
2023-01-13,"2023-07-31","San Joaquin",10,"205","unclear/unknown/pending"
2023-03-01,"2023-03-13","San Joaquin",10,"205","Deny"
2018-08-13,"2019-02-07","San Joaquin",10,NA,"Deny"
2023-04-18,"2023-06-20","San Joaquin",10,"5","unclear/unknown/pending"
2021-01-09,"2021-01-19","San Joaquin",10,"5","Deny"
2020-04-13,"2020-06-15","San Joaquin",10,"5","Approve"
2023-03-10,"2023-03-10","San Joaquin",10,"205","Deny"
2023-06-10,"2023-06-23","San Joaquin",10,"HRAN ROAD","unclear/unknown/pending"
2022-11-15,"2022-12-02","San Joaquin",10,"Byron , not state route","Deny"
2023-02-03,"2023-04-24","San Joaquin",10,"5","unclear/unknown/pending"
2022-07-05,"2022-07-29","San Joaquin",10,"99","Deny"
2023-06-13,"2023-07-25","San Joaquin",10,"5","unclear/unknown/pending"
2018-05-03,"2018-10-26","San Joaquin",10,"12","Deny"
2023-03-30,"2023-05-01","San Joaquin",10,"5","unclear/unknown/pending"
2023-03-01,"2023-03-21","San Joaquin",10,"205","Deny"
2019-01-14,"2019-04-09","San Joaquin",10,"99","Deny"
2023-03-18,"2023-06-05","San Joaquin",10,"5","unclear/unknown/pending"
2021-03-14,"2021-04-30","San Joaquin",10,"5","Deny"
2020-07-28,"2020-08-04","San Joaquin",10,"4","Deny"
2021-07-24,"2021-08-16","San Joaquin",10,"205","Deny"
2018-09-10,"2018-09-12","San Joaquin",10,"205","Deny"
2023-01-08,"2023-04-10","San Joaquin",10,"205","Deny"
2023-03-06,"2023-05-16","San Joaquin",10,"205","unclear/unknown/pending"
2019-08-28,"2019-09-06","San Joaquin",10,"99","Transfer to diff office"
2023-01-28,"2023-02-13","San Joaquin",10,"5","Deny"
2020-06-09,"2020-07-13","San Joaquin",10,"5","Deny"
2022-02-11,"2022-08-18","San Joaquin",10,"Not our Row (nt'l Pkwy)","Deny"
2023-03-15,"2023-03-29","San Joaquin",10,"205","Deny"
2019-09-16,"2019-10-15","San Joaquin",10,"5","Deny"
2022-09-13,"2023-05-09","San Joaquin",10,NA,"unclear/unknown/pending"
2023-02-25,"2023-03-29","San Joaquin",10,"Lathrop Road","Deny"
2018-06-27,"2018-08-20","San Joaquin",10,"5","Deny"
2022-12-06,"2023-06-01","San Joaquin",10,"132","unclear/unknown/pending"
2019-06-19,"2019-06-24","San Joaquin",10,"12","Deny"
2023-03-16,"2023-04-24","San Joaquin",10,"5","unclear/unknown/pending"
2019-08-06,"2019-08-12","San Joaquin",10,"580","Deny"
2023-01-10,"2023-01-20","San Joaquin",10,"99","Deny"
2020-03-04,"2020-05-04","San Joaquin",10,"5","Deny"
2018-10-20,"2018-11-28","San Joaquin",10,"580","Transfer to diff office"
2023-01-23,"2023-06-13","San Joaquin",10,"ARBOR AV.","Deny"
2019-07-09,"2019-07-31","San Joaquin",10,"205","Deny"
2023-03-27,"2023-04-25","San Joaquin",10,"4","unclear/unknown/pending"
2022-07-08,"2022-07-25","San Joaquin",10,"5","unclear/unknown/pending"
2023-04-01,"2023-04-17","San Joaquin",10,"12","Deny"
2019-07-27,"2019-08-07","San Joaquin",10,"5","Deny"
2021-06-17,"2021-07-14","San Joaquin",10,"99","Deny"
2022-10-26,"2023-01-03","San Joaquin",10,"4","Deny"
2020-11-19,"2021-05-04","San Joaquin",10,"99","Deny"
2023-06-26,"2023-06-29","San Joaquin",10,"99","unclear/unknown/pending"
2018-05-11,"2018-08-07","San Joaquin",10,"99","Deny"
2023-04-16,"2023-06-29","San Joaquin",10,"205","unclear/unknown/pending"
2021-06-27,"2021-08-02","San Joaquin",10,"205","Deny"
2020-04-18,"2020-05-08","San Joaquin",10,"205","Deny"
2018-09-28,"2018-11-16","San Joaquin",10,"99","Deny"
2020-02-18,"2020-07-21","San Joaquin",10,"99","Deny"
2023-03-20,"2023-03-30","San Joaquin",10,"Pacific Ave., Stockton","Deny"
2023-03-21,"2023-03-27","San Joaquin",10,"205","Deny"
2023-03-02,"2023-06-20","San Joaquin",10,"OMSTOK ROAD","Deny"
2018-04-06,"2018-06-25","San Joaquin",10,"580","Deny"
2023-03-31,"2023-04-13","San Joaquin",10,"5","Deny"
2018-10-19,"2018-12-06","San Joaquin",10,"99","Deny"
2021-12-15,"2022-01-12","San Joaquin",10,"NA","unclear/unknown/pending"
2019-06-04,"2019-08-23","San Joaquin",10,NA,"Deny"
2023-03-02,"2023-03-09","San Joaquin",10,"5","Deny"
2023-03-11,"2023-03-20","San Joaquin",10,"205","Deny"
2020-10-08,"2020-10-27","San Joaquin",10,"5","Deny"
2023-03-23,"2023-06-26","San Joaquin",10,"4","unclear/unknown/pending"
2018-03-24,"2018-04-06","San Joaquin",10,"5","Deny"
2023-03-02,"2023-06-12","San Joaquin",10,"205","unclear/unknown/pending"
2023-01-22,"2023-06-12","San Joaquin",10,"205","unclear/unknown/pending"
2019-11-06,"2019-11-25","San Joaquin",10,"99","Deny"
2023-06-13,"2023-09-21","San Joaquin",10,"99","unclear/unknown/pending"
2019-03-10,"2019-08-26","San Joaquin",10,"5","Deny"
2018-11-18,"2018-12-27","San Joaquin",10,"5","Deny"
2018-11-17,"2019-02-25","San Joaquin",10,"5","Deny"
2022-11-03,"2023-03-08","San Joaquin",10,"BYRON ROAD","Deny"
2019-02-26,"2019-04-17","San Joaquin",10,"5","Deny"
2023-01-15,"2023-02-06","San Joaquin",10,"5","Deny"
2023-05-10,"2023-06-26","San Joaquin",10,"205","unclear/unknown/pending"
2018-06-12,"2018-09-06","San Joaquin",10,"99","Deny"
2023-04-09,"2023-04-17","San Joaquin",10,"205","Deny"
2019-01-19,"2019-07-09","San Joaquin",10,"205","Deny"
2023-03-13,"2023-03-29","San Joaquin",10,"Pacific Ave.","Deny"
2019-08-11,"2019-09-26","San Joaquin",10,"5","Deny"
2022-05-05,"2022-07-22","San Joaquin",10,"205","Approve"
2022-08-02,"2022-09-22","San Joaquin",10,"132","Deny"
2022-10-15,"2022-10-31","San Joaquin",10,"5","Deny"
2021-11-07,"2022-04-05","San Joaquin",10,"120","unclear/unknown/pending"
2023-05-24,"2023-06-05","San Joaquin",10,"205","unclear/unknown/pending"
2023-01-08,"2023-02-09","San Joaquin",10,"99","Deny"
2019-03-19,"2019-04-03","San Joaquin",10,NA,"Approve"
2019-03-14,"2019-07-01","San Joaquin",10,"99","Deny"
2023-04-09,"2023-05-17","San Joaquin",10,"205","unclear/unknown/pending"
2023-04-21,"2023-04-21","San Joaquin",10,"SJalifornia St.  Not a State ROW","Deny"
2021-04-07,"2021-04-27","San Joaquin",10,"5","Deny"
2020-11-03,"2020-11-16","San Joaquin",10,"4","Deny"
2019-09-21,"2019-10-02","San Joaquin",10,"5","Deny"
2021-10-06,"2021-11-17","San Joaquin",10,"120","unclear/unknown/pending"
2023-03-29,"2023-04-05","San Joaquin",10,"5","Deny"
2023-05-03,"2023-06-05","San Joaquin",10,"99","unclear/unknown/pending"
2021-11-22,"2021-12-06","San Joaquin",10,"580","Deny"
2022-12-29,"2023-01-17","San Joaquin",10,"Morada Lane, Stockton","Deny"
2021-09-17,"2021-09-29","San Joaquin",10,"5","Deny"
2023-02-18,"2023-08-17","San Joaquin",10,"205","unclear/unknown/pending"
2019-09-19,"2019-10-25","San Joaquin",10,"99","Deny"
2023-04-11,"2023-04-24","San Joaquin",10,"5","unclear/unknown/pending"
2021-01-08,"2021-04-05","San Joaquin",10,"5","Approve"
2023-02-18,"2023-03-27","San Joaquin",10,"99","Deny"
2019-03-08,"2019-03-25","San Joaquin",10,"205","Deny"
2023-05-08,"2023-07-05","San Joaquin",10,"5","unclear/unknown/pending"
2023-03-26,"2023-04-13","San Joaquin",10,"205","Deny"
2022-05-16,"2022-06-06","San Joaquin",10,"99","Deny"
2022-10-06,"2022-10-13","San Joaquin",10,"120","Deny"
2023-01-13,"2023-01-30","San Joaquin",10,"5","Deny"
2022-05-07,"2022-06-28","San Joaquin",10,"5","unclear/unknown/pending"
2023-03-31,"2023-04-27","San Joaquin",10,"5","unclear/unknown/pending"
2020-04-13,"2020-09-17","San Joaquin",10,"5","Approve"
2020-12-21,"2021-01-21","San Joaquin",10,"5","Deny"
2023-01-01,"2023-01-13","San Joaquin",10,"5","Deny"
2023-02-22,"2023-03-30","San Joaquin",10,"5","Deny"
2020-01-28,"2020-02-07","San Joaquin",10,"5","Deny"
2022-03-29,"2022-10-26","San Joaquin",10,"99","Deny"
2022-05-31,"2022-08-31","San Joaquin",10,"205","Deny"
2019-10-10,"2019-12-06","San Joaquin",10,"99","Deny"
2023-03-29,"2023-04-12","San Joaquin",10,"5","Deny"
2018-06-19,"2018-08-15","San Joaquin",10,"205","Deny"
2018-05-17,"2018-07-19","San Joaquin",10,"5","Deny"
2023-03-01,"2023-04-21","San Joaquin",10,"5","Deny"
2022-01-26,"2022-03-17","San Joaquin",10,"5","unclear/unknown/pending"
2023-01-24,"2023-02-10","San Joaquin",10,"5","Deny"
2019-12-17,"2020-02-03","San Joaquin",10,"5","Deny"
2022-06-16,"2022-07-25","San Joaquin",10,"580","Deny"
2023-03-14,"2023-06-05","San Joaquin",10,"205","unclear/unknown/pending"
2019-10-10,"2019-10-17","San Joaquin",10,"D.O. parking lot","Deny"
2022-04-01,"2022-04-28","San Joaquin",10,"99","unclear/unknown/pending"
2023-01-21,"2023-02-15","San Joaquin",10,"5","Deny"
2021-06-25,"2021-06-28","San Joaquin",10,"5","Deny"
2022-01-20,"2022-03-14","San Joaquin",10,"5","unclear/unknown/pending"
2020-10-01,"2020-10-28","San Joaquin",10,"205","Approve"
2023-03-29,"2023-04-24","San Joaquin",10,"5","unclear/unknown/pending"
2022-12-31,"2023-04-18","San Joaquin",10,"5","unclear/unknown/pending"
2023-03-21,"2023-04-11","San Joaquin",10,"205","Deny"
2018-05-03,"2018-10-10","San Joaquin",10,"99","Deny"
2019-02-16,"2019-03-11","San Joaquin",10,"120","Deny"
2023-01-15,"2023-02-13","San Joaquin",10,"205","Deny"
2019-09-16,"2019-10-15","San Joaquin",10,"5","Deny"
2023-01-06,"2023-01-11","San Joaquin",10,"5","unclear/unknown/pending"
2021-01-28,"2021-03-10","San Joaquin",10,"99","Deny"
2023-02-18,"2023-05-01","San Joaquin",10,"ARPORT WAY","Deny"
2023-03-17,"2023-04-20","San Joaquin",10,"5","Deny"
2023-03-27,"2023-04-17","San Joaquin",10,"5","Deny"
2020-07-27,"2020-08-17","San Joaquin",10,"205","Deny"
2022-04-13,"2022-05-13","San Joaquin",10,"4","Deny"
2022-05-09,"2022-07-18","San Joaquin",10,"5","Deny"
2018-09-18,"2018-10-10","San Joaquin",10,"Madison & Washington St., Stockton","Deny"
2023-03-12,"2023-04-06","San Joaquin",10,"205","Deny"
2023-02-28,"2023-06-07","San Joaquin",10,"205","unclear/unknown/pending"
2022-07-05,"2022-07-11","San Joaquin",10,"120","Deny"
2023-03-20,"2023-04-03","San Joaquin",10,"5","Deny"
2023-01-03,"2023-06-20","San Joaquin",10,"99","unclear/unknown/pending"
2019-07-30,"2019-08-22","San Joaquin",10,"205","Deny"
2023-03-16,"2023-06-22","San Joaquin",10,"5","unclear/unknown/pending"
2023-01-28,"2023-04-10","San Joaquin",10,"5","Deny"
2019-08-23,"2019-11-21","San Joaquin",10,"4","Deny"
2020-05-15,"2020-05-27","San Joaquin",10,"5","Deny"
2023-02-01,"2023-03-27","San Joaquin",10,"99","Deny"
2023-01-03,"2023-01-06","San Joaquin",10,"herokee Lane","Deny"
2023-02-10,"2023-02-10","San Joaquin",10,"5","Deny"
2019-07-30,"2019-08-29","San Joaquin",10,"205","Deny"
2023-01-16,"2023-02-02","San Joaquin",10,"5","Deny"
2022-11-13,"2023-01-26","San Joaquin",10,"J4/Byron","unclear/unknown/pending"
2023-02-10,"2023-02-21","San Joaquin",10,NA,"unclear/unknown/pending"
2023-01-12,"2023-01-30","San Joaquin",10,"99","Deny"
2022-07-12,"2023-02-14","San Joaquin",10,"5","unclear/unknown/pending"
2022-05-19,"2022-06-16","San Joaquin",10,"205","Deny"
2023-02-18,"2023-05-08","San Joaquin",10,"5","unclear/unknown/pending"
2023-04-29,"2023-05-05","San Joaquin",10,"5","unclear/unknown/pending"
2023-03-31,"2023-04-07","San Joaquin",10,"5","Deny"
2022-12-31,"2023-04-17","San Joaquin",10,"580","unclear/unknown/pending"
2023-01-07,"2023-01-19","San Joaquin",10,"Newton Road, San Joaquin ounty","Deny"
2019-11-19,"2020-02-03","San Joaquin",10,"99","Transfer to diff office"
2021-10-24,"2021-11-29","San Joaquin",10,"5","Deny"
2022-11-14,"2023-04-20","San Joaquin",10,"BYRON HGHWAY","Deny"
2023-03-27,"2023-04-18","San Joaquin",10,"205","Deny"
2023-03-12,"2023-04-03","San Joaquin",10,"5","Deny"
2023-01-05,"2023-05-04","San Joaquin",10,"99","Deny"
2023-01-25,"2023-05-09","San Joaquin",10,"580","unclear/unknown/pending"
2018-01-27,"2018-03-26","San Joaquin",10,"Hammer Lane","Deny"
2019-08-02,"2019-09-20","San Joaquin",10,"99","Deny"
2019-02-12,"2019-02-19","San Joaquin",10,"12","Deny"
2018-12-17,"2019-01-29","San Joaquin",10,"99","Deny"
2023-01-07,"2023-01-20","San Joaquin",10,"205","Approve"
2023-05-05,"2023-06-12","San Joaquin",10,"205","unclear/unknown/pending"
2019-08-11,"2019-08-27","San Joaquin",10,"5","Deny"
2021-11-14,"2021-12-03","San Joaquin",10,"4","Deny"
2022-12-14,"2023-04-08","San Joaquin",10,"5","Deny"
2023-02-28,"2023-06-12","San Joaquin",10,"5","unclear/unknown/pending"
2022-12-26,"2023-03-02","San Joaquin",10,"99","unclear/unknown/pending"
2023-03-31,"2023-08-17","San Joaquin",10,"McALLN","unclear/unknown/pending"
2022-12-16,"2023-01-24","San Joaquin",10,"4","unclear/unknown/pending"
2020-01-28,"2020-02-27","San Joaquin",10,"5","Transfer to diff office"
2019-05-11,"2019-05-15","San Joaquin",10,"99","Deny"
2023-02-15,"2023-03-07","San Joaquin",10,NA,"Deny"
2018-06-22,"2018-07-18","San Joaquin",10,"99","Deny"
2023-03-26,"2023-03-30","San Joaquin",10,"Arch Road","Deny"
2018-07-19,"2018-07-19","San Joaquin",10,"99","Deny"
2023-03-10,"2023-04-04","San Joaquin",10,"5","Deny"
2023-02-10,"2023-02-10","San Joaquin",10,"5","unclear/unknown/pending"
2023-01-13,"2023-10-02","San Joaquin",10,"5","unclear/unknown/pending"
2022-10-19,"2023-03-07","San Joaquin",10,"120","unclear/unknown/pending"
2023-01-01,"2023-06-26","San Joaquin",10,"5","unclear/unknown/pending"
2020-01-03,"2020-03-19","San Joaquin",10,"county Rte. J2","Deny"
2023-03-10,"2023-05-03","San Joaquin",10,"205","unclear/unknown/pending"
2023-02-05,"2023-03-14","San Joaquin",10,"205","Deny"
2023-01-10,"2023-02-23","San Joaquin",10,"Pacific Ave., Stockton  not a State ROW","Deny"
2020-07-01,"2020-09-18","San Joaquin",10,"n/a","Deny"
2018-10-19,"2018-11-28","San Joaquin",10,"99","Deny"
2023-01-11,"2023-03-24","San Joaquin",10,"5","Deny"
2023-03-29,"2023-04-04","San Joaquin",10,"205","Deny"
2019-11-06,"2019-12-16","San Joaquin",10,"99","Transfer to diff office"
2023-02-11,"2023-02-27","San Joaquin",10,"Mariposa Road, not a State right of way.","Deny"
2022-09-24,"2022-10-05","San Joaquin",10,"4","Deny"
2022-12-01,"2023-04-18","San Joaquin",10,"5","Deny"
2023-03-19,"2023-04-10","San Joaquin",10,"5","Deny"
2023-01-26,"2023-02-13","San Joaquin",10,"4","Deny"
2019-02-11,"2019-03-04","San Joaquin",10,"205","Deny"
2018-02-06,"2018-02-07","San Joaquin",10,"5","Deny"
2022-06-28,"2022-08-08","San Joaquin",10,"5","Deny"
2023-04-24,"2023-05-26","San Joaquin",10,"120","Approve"
2018-08-23,"2018-10-11","San Joaquin",10,"205","Deny"
2018-11-30,"2018-12-07","San Joaquin",10,"4","Transfer to diff office"
2022-05-24,"2022-06-24","San Joaquin",10,NA,"unclear/unknown/pending"
2018-02-21,"2018-03-07","San Joaquin",10,NA,"Deny"
2023-03-26,"2023-04-18","San Joaquin",10,"FRNH MP ROAD","Deny"
2021-10-26,"2022-04-22","San Joaquin",10,"205","Deny"
2019-03-10,"2019-03-22","San Joaquin",10,"5","Deny"
2022-01-03,"2022-01-18","San Joaquin",10,"580","unclear/unknown/pending"
2021-11-09,"2022-01-12","San Joaquin",10,"99","unclear/unknown/pending"
2023-01-24,"2023-03-02","San Joaquin",10,"5","Deny"
2018-03-16,"2018-03-07","San Joaquin",10,"99","Approve"
2021-08-01,"2021-09-10","San Joaquin",10,"5","Deny"
2022-12-01,"2023-04-18","San Joaquin",10,"5","unclear/unknown/pending"
2023-02-16,"2023-04-20","San Joaquin",10,"5","Deny"
2023-02-10,"2023-05-04","San Joaquin",10,"5","Deny"
2019-03-14,"2019-08-14","San Joaquin",10,"99","Deny"
2023-02-25,"2023-04-04","San Joaquin",10,"205","Deny"
2023-01-11,"2023-01-24","San Joaquin",10,"205","unclear/unknown/pending"
